FOLIO1|FOLIOA|FOLIO|FOLIOK|HEDAD|H3_2|H3_3|H3_4_2|H3_4_3|H3_4_4|H3_5|H3_6|PONDi|Fac_ajuste|PONDH
15|99|3|4|12|1||1|6||1||132.996707|131.73|132.996707
15|99|3|4|13|1||2|1||1||132.996707|131.73|132.996707
15|99|3|4|14|1||2|2||1||132.996707|131.73|132.996707
15|99|3|4|15|1||2|3||1||132.996707|131.73|132.996707
15|99|3|4|16|1||3|1|2|1||132.996707|131.73|132.996707
15|99|3|4|17|1||3|3|2|1||132.996707|131.73|132.996707
15|99|3|4|18|1||3|5|2|1||132.996707|131.73|132.996707
15|99|3|4|19|1||6|1|2|1||132.996707|131.73|132.996707
15|99|3|4|20|2|2||||||132.996707|131.73|132.996707
15|99|3|4|21|2|2||||||132.996707|131.73|132.996707
15|99|3|4|22|2|2||||||132.996707|131.73|132.996707
15|99|3|4|23|2|2||||||132.996707|131.73|132.996707
15|99|3|4|24|2|2||||||132.996707|131.73|132.996707
15|99|3|4|25|2|2||||||132.996707|131.73|132.996707
15|99|3|4|26|2|2||||||132.996707|131.73|132.996707
15|99|4|5|5|1||1|1||1||265.993414|257.68|132.996707
15|99|4|5|6|1||1|2||1||265.993414|257.68|132.996707
15|99|4|5|7|1||1|3||1||265.993414|257.68|132.996707
15|99|4|5|8|1||1|4||1||265.993414|257.68|132.996707
15|99|4|5|9|1||1|5||1||265.993414|257.68|132.996707
15|99|4|5|10|1||1|6||1||265.993414|257.68|132.996707
15|99|4|5|11|1||2|1||1||265.993414|257.68|132.996707
15|99|4|5|12|1||2|2||1||265.993414|257.68|132.996707
15|99|4|5|13|1||2|3||2|1|265.993414|257.68|132.996707
15|99|4|5|14|1||2|2||1||265.993414|257.68|132.996707
15|99|4|5|15|1||3|1|2|1||265.993414|257.68|132.996707
15|99|4|5|16|1||3|3|2|1||265.993414|257.68|132.996707
15|99|4|5|17|1||3|5|2|1||265.993414|257.68|132.996707
15|99|4|5|18|1||6|1|2|1||265.993414|257.68|132.996707
15|99|4|5|19|1||6|2|2|1||265.993414|257.68|132.996707
15|99|4|5|20|1||6|3|2|1||265.993414|257.68|132.996707
15|99|4|5|21|1||6|5|2|2|7|265.993414|257.68|132.996707
15|99|5|6|6|1||1|1||1||132.996707|153.21|132.996707
15|99|5|6|7|1||1|2||1||132.996707|153.21|132.996707
15|99|5|6|8|1||1|3||1||132.996707|153.21|132.996707
15|99|5|6|9|1||1|4||1||132.996707|153.21|132.996707
15|99|5|6|10|1||1|5||1||132.996707|153.21|132.996707
15|99|5|6|11|1||1|6||1||132.996707|153.21|132.996707
15|99|5|6|12|1||2|1||1||132.996707|153.21|132.996707
15|99|5|6|13|1||2|2||1||132.996707|153.21|132.996707
15|99|5|6|14|1||2|3||1||132.996707|153.21|132.996707
15|99|5|6|15|1||3|1|2|1||132.996707|153.21|132.996707
15|99|5|6|16|2|2||||||132.996707|153.21|132.996707
15|99|5|6|17|2|2||||||132.996707|153.21|132.996707
15|99|5|6|18|2|2||||||132.996707|153.21|132.996707
15|99|5|6|19|2|2||||||132.996707|153.21|132.996707
15|99|5|6|20|2|2||||||132.996707|153.21|132.996707
15|99|5|6|21|2|2||||||132.996707|153.21|132.996707
15|99|5|6|22|2|2||||||132.996707|153.21|132.996707
15|99|5|6|23|2|2||||||132.996707|153.21|132.996707
15|99|5|6|24|2|2||||||132.996707|153.21|132.996707
15|99|5|6|25|2|2||||||132.996707|153.21|132.996707
15|99|6|7|6|1||1|1||1||531.986828|424.04|132.996707
15|99|6|7|7|1||1|2||1||531.986828|424.04|132.996707
15|99|6|7|8|1||1|3||1||531.986828|424.04|132.996707
15|99|6|7|9|1||1|4||1||531.986828|424.04|132.996707
15|99|6|7|10|1||1|5||1||531.986828|424.04|132.996707
15|99|6|7|11|1||1|6||1||531.986828|424.04|132.996707
15|99|6|7|12|1||2|1||1||531.986828|424.04|132.996707
15|99|6|7|13|1||2|2||1||531.986828|424.04|132.996707
15|99|6|7|14|1||2|3||1||531.986828|424.04|132.996707
15|99|6|7|15|1||3|1|2|1||531.986828|424.04|132.996707
15|99|6|7|16|1||3|3|2|2|2|531.986828|424.04|132.996707
15|99|6|7|17|1||3|3|2|1||531.986828|424.04|132.996707
15|99|6|7|18|1||3|5|2|1||531.986828|424.04|132.996707
15|99|6|7|19|2|2||||||531.986828|424.04|132.996707
15|99|7|8|7|1||1|1||1||265.993414|306.43|132.996707
15|99|7|8|8|1||1|2||1||265.993414|306.43|132.996707
15|99|7|8|9|1||1|3||1||265.993414|306.43|132.996707
15|99|7|8|10|1||1|4||1||265.993414|306.43|132.996707
15|99|7|8|11|1||1|5||1||265.993414|306.43|132.996707
15|99|7|8|12|1||1|6||1||265.993414|306.43|132.996707
15|99|7|8|13|1||2|1||1||265.993414|306.43|132.996707
15|99|7|8|14|1||2|2||1||265.993414|306.43|132.996707
15|99|7|8|15|1||2|3||1||265.993414|306.43|132.996707
15|99|7|8|16|1||3|1|2|1||265.993414|306.43|132.996707
15|99|7|8|17|1||3|3|2|1||265.993414|306.43|132.996707
15|99|7|8|18|2|2||||||265.993414|306.43|132.996707
15|99|7|8|19|2|2||||||265.993414|306.43|132.996707
15|99|7|8|20|1||3|5|2|1||265.993414|306.43|132.996707
15|99|7|8|21|2|2||||||265.993414|306.43|132.996707
15|99|7|8|22|2|2||||||265.993414|306.43|132.996707
15|99|7|8|23|2|2||||||265.993414|306.43|132.996707
15|99|7|8|24|2|2||||||265.993414|306.43|132.996707
15|104|1|1|5|1||1|1||1||215.898191|334.94|215.898191
15|104|1|1|6|1||1|2||1||215.898191|334.94|215.898191
15|104|1|1|7|1||1|3||1||215.898191|334.94|215.898191
15|104|1|1|8|1||1|4||1||215.898191|334.94|215.898191
15|104|1|1|9|1||1|5||1||215.898191|334.94|215.898191
15|104|1|1|10|1||1|6||1||215.898191|334.94|215.898191
15|104|1|1|11|1||2|1||1||215.898191|334.94|215.898191
15|104|1|1|12|1||2|2||1||215.898191|334.94|215.898191
15|104|1|1|13|1||2|3||1||215.898191|334.94|215.898191
15|104|1|1|14|1||3|1|2|1||215.898191|334.94|215.898191
15|104|1|1|15|1||3|3|2|1||215.898191|334.94|215.898191
15|104|1|1|16|1||3|5|2|1||215.898191|334.94|215.898191
15|104|1|1|17|1||3|6|2|1||215.898191|334.94|215.898191
15|104|1|1|18|1||6|1|2|1||215.898191|334.94|215.898191
15|104|1|1|19|1||6|3|2|1||215.898191|334.94|215.898191
15|104|1|1|20|2|2||||||215.898191|334.94|215.898191
15|104|1|1|21|2|2||||||215.898191|334.94|215.898191
15|104|1|1|22|2|2||||||215.898191|334.94|215.898191
15|104|1|1|23|2|2||||||215.898191|334.94|215.898191
15|104|1|1|24|2|2||||||215.898191|334.94|215.898191
15|104|1|1|25|2|2||||||215.898191|334.94|215.898191
15|104|1|1|26|2|2||||||215.898191|334.94|215.898191
15|104|1|1|27|2|2||||||215.898191|334.94|215.898191
15|104|2|2|6|1||1|1||1||215.898191|172.09|215.898191
15|104|2|2|7|1||1|2||1||215.898191|172.09|215.898191
15|104|2|2|8|1||1|3||1||215.898191|172.09|215.898191
15|104|2|2|9|1||1|4||1||215.898191|172.09|215.898191
15|104|2|2|10|1||1|5||1||215.898191|172.09|215.898191
15|104|2|2|11|1||1|6||1||215.898191|172.09|215.898191
15|104|2|2|12|1||2|1||1||215.898191|172.09|215.898191
15|104|2|2|13|1||2|2||1||215.898191|172.09|215.898191
15|104|2|2|14|1||2|3||1||215.898191|172.09|215.898191
15|104|2|2|15|1||3|1|2|1||215.898191|172.09|215.898191
15|104|2|2|16|1||3|3|2|1||215.898191|172.09|215.898191
15|104|2|2|17|1||3|3|2|1||215.898191|172.09|215.898191
15|104|2|2|18|1||3|6|2|1||215.898191|172.09|215.898191
15|104|2|2|19|1||6|1|2|1||215.898191|172.09|215.898191
15|104|2|2|20|1||6|3|2|1||215.898191|172.09|215.898191
15|104|3|1|6|1||1|1||1||215.898191|162.82|215.898191
15|104|3|1|7|1||1|2||2|1|215.898191|162.82|215.898191
15|104|3|1|8|1||1|2||1||215.898191|162.82|215.898191
15|104|3|1|9|1||1|3||1||215.898191|162.82|215.898191
15|104|3|1|10|1||1|4||1||215.898191|162.82|215.898191
15|104|3|1|11|1||1|5||1||215.898191|162.82|215.898191
15|104|3|1|12|1||1|6||1||215.898191|162.82|215.898191
15|104|3|1|13|1||2|1||1||215.898191|162.82|215.898191
15|104|3|1|14|1||2|2||1||215.898191|162.82|215.898191
15|104|3|1|15|1||2|3||1||215.898191|162.82|215.898191
15|104|3|1|16|2|2||||||215.898191|162.82|215.898191
15|104|3|1|17|2|2||||||215.898191|162.82|215.898191
15|104|3|1|18|2|2||||||215.898191|162.82|215.898191
15|104|3|1|19|2|2||||||215.898191|162.82|215.898191
15|104|3|1|20|2|2||||||215.898191|162.82|215.898191
15|104|3|1|21|2|2||||||215.898191|162.82|215.898191
15|104|3|1|22|2|2||||||215.898191|162.82|215.898191
15|104|3|1|23|2|2||||||215.898191|162.82|215.898191
15|104|3|1|24|2|2||||||215.898191|162.82|215.898191
15|104|3|1|25|2|2||||||215.898191|162.82|215.898191
15|104|3|1|26|2|2||||||215.898191|162.82|215.898191
15|104|3|3|7|1||1|1||1||215.898191|162.82|215.898191
15|104|3|3|8|1||1|2||1||215.898191|162.82|215.898191
15|104|3|3|9|1||1|3||1||215.898191|162.82|215.898191
15|104|3|3|10|1||1|4||1||215.898191|162.82|215.898191
15|104|3|3|11|1||1|5||1||215.898191|162.82|215.898191
15|104|3|3|12|1||1|6||1||215.898191|162.82|215.898191
15|104|3|3|13|1||2|1||1||215.898191|162.82|215.898191
15|104|3|3|14|1||2|2||2|2|215.898191|162.82|215.898191
15|104|3|3|15|1||2|2||1||215.898191|162.82|215.898191
15|104|3|3|16|1||2|3||1||215.898191|162.82|215.898191
15|104|3|3|17|1||3|1|2|1||215.898191|162.82|215.898191
15|104|3|3|18|1||3|3|2|2|2|215.898191|162.82|215.898191
15|104|4|4|6|1||1|1||1||431.796383|325.64|215.898191
15|104|4|4|7|1||1|2||1||431.796383|325.64|215.898191
15|104|4|4|8|1||1|3||1||431.796383|325.64|215.898191
15|104|4|4|9|1||1|4||1||431.796383|325.64|215.898191
15|104|4|4|10|1||1|5||1||431.796383|325.64|215.898191
15|104|4|4|11|1||1|6||1||431.796383|325.64|215.898191
15|104|4|4|12|1||2|1||1||431.796383|325.64|215.898191
15|104|4|4|13|1||2|2||1||431.796383|325.64|215.898191
15|104|4|4|14|1||2|3||1||431.796383|325.64|215.898191
15|104|4|4|15|2|2||||||431.796383|325.64|215.898191
15|104|4|4|16|2|2||||||431.796383|325.64|215.898191
15|104|4|4|17|2|2||||||431.796383|325.64|215.898191
15|104|4|4|18|2|2||||||431.796383|325.64|215.898191
15|104|4|4|19|2|2||||||431.796383|325.64|215.898191
15|104|6|6|5|1||1|1||1||215.898191|162.82|215.898191
15|104|6|6|6|1||1|2||1||215.898191|162.82|215.898191
15|104|6|6|7|1||1|3||1||215.898191|162.82|215.898191
15|104|6|6|8|1||1|4||1||215.898191|162.82|215.898191
15|104|6|6|9|1||1|5||1||215.898191|162.82|215.898191
15|104|6|6|10|1||1|6||1||215.898191|162.82|215.898191
15|104|6|6|11|1||2|1||1||215.898191|162.82|215.898191
15|104|6|6|12|1||2|2||1||215.898191|162.82|215.898191
15|104|6|6|13|1||2|3||1||215.898191|162.82|215.898191
15|104|6|6|14|1||3|1|2|1||215.898191|162.82|215.898191
15|104|6|6|15|1||3|2|2|1||215.898191|162.82|215.898191
15|104|6|6|16|1||3|3|2|1||215.898191|162.82|215.898191
15|104|6|6|17|1||3|4|2|1||215.898191|162.82|215.898191
15|104|6|6|18|2|2||||||215.898191|162.82|215.898191
15|104|8|8|5|1||1|1||1||215.898191|172.09|215.898191
15|104|8|8|6|1||1|2||1||215.898191|172.09|215.898191
15|104|8|8|7|1||1|3||1||215.898191|172.09|215.898191
15|104|8|8|8|1||1|4||1||215.898191|172.09|215.898191
15|104|8|8|9|1||1|5||1||215.898191|172.09|215.898191
15|104|8|8|10|1||1|6||1||215.898191|172.09|215.898191
15|104|8|8|11|1||2|1||1||215.898191|172.09|215.898191
15|104|8|8|12|1||2|2||1||215.898191|172.09|215.898191
15|104|8|8|13|1||2|3||1||215.898191|172.09|215.898191
15|104|8|8|14|1||3|1|2|1||215.898191|172.09|215.898191
15|104|8|8|15|1||3|3|2|2|2|215.898191|172.09|215.898191
15|104|8|8|16|2|2||||||215.898191|172.09|215.898191
15|104|8|8|17|2|2||||||215.898191|172.09|215.898191
15|104|8|8|18|1||3|3|2|1||215.898191|172.09|215.898191
15|104|8|8|19|1||3|5|2|1||215.898191|172.09|215.898191
15|104|8|8|20|1||3|6|2|2|7|215.898191|172.09|215.898191
15|104|10|2|6|1||1|1||1||431.796383|325.64|215.898191
15|104|10|2|7|1||1|2||1||431.796383|325.64|215.898191
15|104|10|2|8|1||1|3||1||431.796383|325.64|215.898191
15|104|10|2|9|1||1|4||1||431.796383|325.64|215.898191
15|104|10|2|10|1||1|5||1||431.796383|325.64|215.898191
15|104|10|2|11|1||1|6||1||431.796383|325.64|215.898191
15|104|10|2|12|1||2|1||1||431.796383|325.64|215.898191
15|104|10|2|13|2|2||||||431.796383|325.64|215.898191
15|104|10|2|14|2|2||||||431.796383|325.64|215.898191
15|104|10|2|15|2|2||||||431.796383|325.64|215.898191
15|104|10|2|16|1||2|2||1||431.796383|325.64|215.898191
15|104|10|2|17|1||2|3||1||431.796383|325.64|215.898191
15|104|10|2|18|2|2||||||431.796383|325.64|215.898191
15|104|11|3|6|1||1|1||1||215.898191|198.39|215.898191
15|104|11|3|7|1||1|2||1||215.898191|198.39|215.898191
15|104|11|3|8|1||1|3||1||215.898191|198.39|215.898191
15|104|11|3|9|1||1|4||1||215.898191|198.39|215.898191
15|104|11|3|10|1||1|5||1||215.898191|198.39|215.898191
15|104|11|3|11|1||1|6||1||215.898191|198.39|215.898191
15|104|11|3|12|1||2|1||1||215.898191|198.39|215.898191
15|104|11|3|13|1||2|2||1||215.898191|198.39|215.898191
15|104|11|3|14|1||2|3||1||215.898191|198.39|215.898191
15|104|11|3|15|2|2||||||215.898191|198.39|215.898191
15|104|11|3|16|1||3|1|2|1||215.898191|198.39|215.898191
15|104|11|3|17|1||3|2|2|1||215.898191|198.39|215.898191
15|104|11|3|18|2|2||||||215.898191|198.39|215.898191
15|104|11|3|19|2|2||||||215.898191|198.39|215.898191
15|104|11|3|20|2|2||||||215.898191|198.39|215.898191
15|104|11|3|21|2|2||||||215.898191|198.39|215.898191
15|104|13|5|6|1||1|1||1||215.898191|172.09|215.898191
15|104|13|5|7|1||1|2||1||215.898191|172.09|215.898191
15|104|13|5|8|1||1|3||1||215.898191|172.09|215.898191
15|104|13|5|9|1||1|4||1||215.898191|172.09|215.898191
15|104|13|5|10|1||1|5||1||215.898191|172.09|215.898191
15|104|13|5|11|1||1|6||1||215.898191|172.09|215.898191
15|104|13|5|12|1||2|1||1||215.898191|172.09|215.898191
15|104|13|5|13|1||2|2||1||215.898191|172.09|215.898191
15|104|13|5|14|1||2|3||1||215.898191|172.09|215.898191
15|104|13|5|15|1||3|1|2|1||215.898191|172.09|215.898191
15|104|13|5|16|1||3|3|2|1||215.898191|172.09|215.898191
15|104|13|5|17|1||3|5|2|2|7|215.898191|172.09|215.898191
15|104|14|6|6|1||1|1||1||215.898191|213.84|215.898191
15|104|14|6|7|1||1|2||1||215.898191|213.84|215.898191
15|104|14|6|8|1||1|3||1||215.898191|213.84|215.898191
15|104|14|6|9|1||1|4||1||215.898191|213.84|215.898191
15|104|14|6|10|1||1|5||1||215.898191|213.84|215.898191
15|104|14|6|11|1||1|6||1||215.898191|213.84|215.898191
15|104|14|6|12|1||2|1||1||215.898191|213.84|215.898191
15|104|14|6|13|1||2|2||1||215.898191|213.84|215.898191
15|104|14|6|14|1||2|3||1||215.898191|213.84|215.898191
15|104|14|6|15|1||3|1|2|1||215.898191|213.84|215.898191
15|104|14|6|16|1||3|3|2|1||215.898191|213.84|215.898191
15|104|14|6|17|1||3|5|2|1||215.898191|213.84|215.898191
15|104|14|6|18|2|2||||||215.898191|213.84|215.898191
15|104|14|6|19|2|2||||||215.898191|213.84|215.898191
15|104|14|6|20|2|2||||||215.898191|213.84|215.898191
15|104|14|6|21|2|2||||||215.898191|213.84|215.898191
15|104|14|6|22|2|2||||||215.898191|213.84|215.898191
15|104|14|6|23|2|2||||||215.898191|213.84|215.898191
15|104|14|6|24|2|2||||||215.898191|213.84|215.898191
15|104|14|6|25|2|2||||||215.898191|213.84|215.898191
15|104|14|6|26|2|2||||||215.898191|213.84|215.898191
15|104|16|8|5|1||1|1||1||312.566268|249.14|312.566268
15|104|16|8|6|1||1|2||1||312.566268|249.14|312.566268
15|104|16|8|7|1||1|3||1||312.566268|249.14|312.566268
15|104|16|8|8|1||1|4||1||312.566268|249.14|312.566268
15|104|16|8|9|1||1|5||1||312.566268|249.14|312.566268
15|104|16|8|10|1||1|6||1||312.566268|249.14|312.566268
15|104|16|8|11|1||2|1||1||312.566268|249.14|312.566268
15|104|16|8|12|1||2|2||1||312.566268|249.14|312.566268
15|104|16|8|13|1||2|3||1||312.566268|249.14|312.566268
15|104|16|8|14|1||3|1|2|1||312.566268|249.14|312.566268
15|104|16|8|15|1||3|3|2|1||312.566268|249.14|312.566268
15|104|16|8|16|1||3|5|2|1||312.566268|249.14|312.566268
15|104|16|8|17|1||6|1|2|1||312.566268|249.14|312.566268
15|104|16|8|18|1||6|3|2|2|7|312.566268|249.14|312.566268
15|104|17|1|6|1||1|1||1||312.566268|302.8|312.566268
15|104|17|1|7|1||1|2||1||312.566268|302.8|312.566268
15|104|17|1|8|1||1|3||1||312.566268|302.8|312.566268
15|104|17|1|9|1||1|4||1||312.566268|302.8|312.566268
15|104|17|1|10|1||1|5||1||312.566268|302.8|312.566268
15|104|17|1|11|1||1|6||1||312.566268|302.8|312.566268
15|104|17|1|12|1||1|6||1||312.566268|302.8|312.566268
15|104|17|1|13|1||2|1||1||312.566268|302.8|312.566268
15|104|17|1|14|1||2|2||1||312.566268|302.8|312.566268
15|104|17|1|15|1||2|3||1||312.566268|302.8|312.566268
15|104|17|1|16|1||3|9|7|1||312.566268|302.8|312.566268
15|104|17|1|17|2|2||||||312.566268|302.8|312.566268
15|104|17|1|18|2|2||||||312.566268|302.8|312.566268
15|104|17|1|19|2|2||||||312.566268|302.8|312.566268
15|104|17|1|20|2|2||||||312.566268|302.8|312.566268
15|104|17|1|21|2|2||||||312.566268|302.8|312.566268
15|104|18|2|6|1||1|1||1||312.566268|235.72|312.566268
15|104|18|2|7|1||1|2||1||312.566268|235.72|312.566268
15|104|18|2|8|1||1|3||1||312.566268|235.72|312.566268
15|104|18|2|9|1||1|4||1||312.566268|235.72|312.566268
15|104|18|2|10|1||1|5||1||312.566268|235.72|312.566268
15|104|18|2|11|1||1|6||1||312.566268|235.72|312.566268
15|104|18|2|12|1||2|1||1||312.566268|235.72|312.566268
15|104|18|2|13|1||2|2||1||312.566268|235.72|312.566268
15|104|18|2|14|1||2|3||1||312.566268|235.72|312.566268
15|104|18|2|15|1||3|1|1|1||312.566268|235.72|312.566268
15|104|18|2|16|1||3|3|2|1||312.566268|235.72|312.566268
15|104|18|2|17|1||3|5|2|1||312.566268|235.72|312.566268
15|104|18|2|18|1||6|1|2|1||312.566268|235.72|312.566268
15|104|18|2|19|1||6|3|2|2|7|312.566268|235.72|312.566268
15|104|19|3|6|1||1|1||1||625.132536|471.44|312.566268
15|104|19|3|7|1||1|2||1||625.132536|471.44|312.566268
15|104|19|3|8|1||1|3||1||625.132536|471.44|312.566268
15|104|19|3|9|1||1|4||1||625.132536|471.44|312.566268
15|104|19|3|10|1||1|5||1||625.132536|471.44|312.566268
15|104|19|3|11|1||1|6||1||625.132536|471.44|312.566268
15|104|19|3|12|1||2|1||1||625.132536|471.44|312.566268
15|104|19|3|13|1||2|2||1||625.132536|471.44|312.566268
15|104|19|3|14|1||2|3||1||625.132536|471.44|312.566268
15|104|19|3|15|1||3|1|2|1||625.132536|471.44|312.566268
15|104|19|3|16|1||3|3|2|1||625.132536|471.44|312.566268
15|104|19|3|17|1||3|5|2|1||625.132536|471.44|312.566268
15|104|19|3|18|1||6|1|2|1||625.132536|471.44|312.566268
15|104|19|3|19|1||6|3|2|2|7|625.132536|471.44|312.566268
15|104|20|4|7|1||1|1||1||312.566268|287.21|312.566268
15|104|20|4|8|1||1|2||1||312.566268|287.21|312.566268
15|104|20|4|9|1||1|3||1||312.566268|287.21|312.566268
15|104|20|4|10|1||1|4||1||312.566268|287.21|312.566268
15|104|20|4|11|1||1|5||1||312.566268|287.21|312.566268
15|104|20|4|12|1||1|6||1||312.566268|287.21|312.566268
15|104|20|4|13|1||2|1||1||312.566268|287.21|312.566268
15|104|20|4|14|1||2|2||1||312.566268|287.21|312.566268
15|104|20|4|15|1||2|3||1||312.566268|287.21|312.566268
15|104|20|4|16|1||3|1|1|1||312.566268|287.21|312.566268
15|104|20|4|17|1||3|2|1|1||312.566268|287.21|312.566268
15|104|20|4|18|1||3|3|1|1||312.566268|287.21|312.566268
15|104|20|4|19|1||6|3|4|1||312.566268|287.21|312.566268
15|104|20|4|20|1||6|6|4|1||312.566268|287.21|312.566268
15|104|20|4|21|1||6|9|4|1||312.566268|287.21|312.566268
15|104|20|4|22|1||6|12|4|1||312.566268|287.21|312.566268
15|104|21|5|6|1||1|1||1||625.132536|498.28|312.566268
15|104|21|5|7|1||1|2||1||625.132536|498.28|312.566268
15|104|21|5|8|1||1|3||1||625.132536|498.28|312.566268
15|104|21|5|9|1||1|4||1||625.132536|498.28|312.566268
15|104|21|5|10|1||1|5||1||625.132536|498.28|312.566268
15|104|21|5|11|1||1|6||1||625.132536|498.28|312.566268
15|104|21|5|12|1||2|1||1||625.132536|498.28|312.566268
15|104|21|5|13|1||2|2||1||625.132536|498.28|312.566268
15|104|21|5|14|1||2|3||1||625.132536|498.28|312.566268
15|104|21|5|15|1||3|1|1|1||625.132536|498.28|312.566268
15|104|21|5|16|1||3|2|1|1||625.132536|498.28|312.566268
15|104|21|5|17|1||3|3|1|1||625.132536|498.28|312.566268
15|104|21|5|18|1||6|1|2|1||625.132536|498.28|312.566268
15|104|21|5|19|1||6|3|2|1||625.132536|498.28|312.566268
15|104|22|6|6|1||1|1||1||625.132536|498.28|312.566268
15|104|22|6|7|1||1|2||1||625.132536|498.28|312.566268
15|104|22|6|8|1||1|3||1||625.132536|498.28|312.566268
15|104|22|6|9|1||1|4||1||625.132536|498.28|312.566268
15|104|22|6|10|1||1|5||1||625.132536|498.28|312.566268
15|104|22|6|11|1||1|6||1||625.132536|498.28|312.566268
15|104|22|6|12|1||2|1||1||625.132536|498.28|312.566268
15|104|22|6|13|1||2|2||1||625.132536|498.28|312.566268
15|104|22|6|14|1||2|3||1||625.132536|498.28|312.566268
15|104|22|6|15|1||3|1|1|1||625.132536|498.28|312.566268
15|104|22|6|16|1||3|2|2|2|2|625.132536|498.28|312.566268
15|104|22|6|17|1||3|3|2|2|2|625.132536|498.28|312.566268
15|104|22|6|18|1||3|4|2|2|2|625.132536|498.28|312.566268
15|104|22|6|19|1||3|6|2|1||625.132536|498.28|312.566268
15|104|23|7|6|1||1|1||1||625.132536|574.43|312.566268
15|104|23|7|7|1||1|2||1||625.132536|574.43|312.566268
15|104|23|7|8|1||1|3||1||625.132536|574.43|312.566268
15|104|23|7|9|1||1|4||1||625.132536|574.43|312.566268
15|104|23|7|10|1||1|5||1||625.132536|574.43|312.566268
15|104|23|7|11|1||1|6||1||625.132536|574.43|312.566268
15|104|23|7|12|1||2|1||1||625.132536|574.43|312.566268
15|104|23|7|13|1||2|2||1||625.132536|574.43|312.566268
15|104|23|7|14|1||2|3||1||625.132536|574.43|312.566268
15|104|23|7|15|1||3|1|1|1||625.132536|574.43|312.566268
15|104|23|7|16|1||3|2|1|1||625.132536|574.43|312.566268
15|104|23|7|17|1||3|3|1|1||625.132536|574.43|312.566268
15|104|23|7|18|1||6|1|2|1||625.132536|574.43|312.566268
15|104|23|7|19|1||6|3|2|1||625.132536|574.43|312.566268
15|104|23|7|20|1||6|5|2|1||625.132536|574.43|312.566268
15|104|23|7|21|1||6|6|2|2|7|625.132536|574.43|312.566268
15|104|24|8|6|1||1|1||1||312.566268|302.8|312.566268
15|104|24|8|7|1||1|2||1||312.566268|302.8|312.566268
15|104|24|8|8|1||1|3||1||312.566268|302.8|312.566268
15|104|24|8|9|1||1|4||1||312.566268|302.8|312.566268
15|104|24|8|10|1||1|5||1||312.566268|302.8|312.566268
15|104|24|8|11|1||1|6||1||312.566268|302.8|312.566268
15|104|24|8|12|1||2|1||1||312.566268|302.8|312.566268
15|104|24|8|13|1||2|2||1||312.566268|302.8|312.566268
15|104|24|8|14|1||2|3||1||312.566268|302.8|312.566268
15|104|24|8|15|1||3|1|1|1||312.566268|302.8|312.566268
15|104|24|8|16|1||3|2|2|1||312.566268|302.8|312.566268
15|104|24|8|17|1||3|5|2|1||312.566268|302.8|312.566268
15|104|24|8|18|1||6|1|2|1||312.566268|302.8|312.566268
15|104|24|8|19|1||6|3|2|1||312.566268|302.8|312.566268
15|104|24|8|20|1||6|4|2|2|7|312.566268|302.8|312.566268
15|104|31|7|6|1||1|1||1||609.858552|486.11|152.464638
15|104|31|7|7|1||1|2||1||609.858552|486.11|152.464638
15|104|31|7|8|1||1|3||1||609.858552|486.11|152.464638
15|104|31|7|9|1||1|4||1||609.858552|486.11|152.464638
15|104|31|7|10|1||1|5||1||609.858552|486.11|152.464638
15|104|31|7|11|1||1|6||1||609.858552|486.11|152.464638
15|104|31|7|12|1||2|1||1||609.858552|486.11|152.464638
15|104|31|7|13|1||2|2||1||609.858552|486.11|152.464638
15|104|31|7|14|1||2|3||2|2|609.858552|486.11|152.464638
15|104|31|7|15|2|2||||||609.858552|486.11|152.464638
15|104|31|7|16|2|2||||||609.858552|486.11|152.464638
15|104|31|7|17|2|2||||||609.858552|486.11|152.464638
15|104|31|7|18|2|2||||||609.858552|486.11|152.464638
15|104|34|2|6|1||1|1||1||152.464638|121.53|152.464638
15|104|34|2|7|1||1|2||1||152.464638|121.53|152.464638
15|104|34|2|8|1||1|3||1||152.464638|121.53|152.464638
15|104|34|2|9|1||1|4||1||152.464638|121.53|152.464638
15|104|34|2|10|1||1|5||1||152.464638|121.53|152.464638
15|104|34|2|11|1||1|6||1||152.464638|121.53|152.464638
15|104|34|2|12|1||2|1||1||152.464638|121.53|152.464638
15|104|34|2|13|1||2|2||1||152.464638|121.53|152.464638
15|104|34|2|14|1||2|3||2|1|152.464638|121.53|152.464638
15|104|34|2|15|2|2||||||152.464638|121.53|152.464638
15|104|34|2|16|1||2|3||1||152.464638|121.53|152.464638
15|104|34|2|17|2|2||||||152.464638|121.53|152.464638
15|104|34|2|18|2|2||||||152.464638|121.53|152.464638
15|104|34|2|19|2|2||||||152.464638|121.53|152.464638
15|104|35|3|6|1||1|1||1||304.929276|280.2|152.464638
15|104|35|3|7|1||1|2||1||304.929276|280.2|152.464638
15|104|35|3|8|1||1|3||1||304.929276|280.2|152.464638
15|104|35|3|9|1||1|4||1||304.929276|280.2|152.464638
15|104|35|3|10|1||1|5||1||304.929276|280.2|152.464638
15|104|35|3|11|1||1|6||1||304.929276|280.2|152.464638
15|104|35|3|12|1||2|1||1||304.929276|280.2|152.464638
15|104|35|3|13|1||2|2||1||304.929276|280.2|152.464638
15|104|35|3|14|1||2|3||2|2|304.929276|280.2|152.464638
15|104|35|3|15|1||2|3||1||304.929276|280.2|152.464638
15|104|35|3|16|2|2||||||304.929276|280.2|152.464638
